Epoch	a         	e          	i         	w          	Node       	M          	Name
54528	1.1546076	0.147820519	26.2179096	256.0883577	345.4952803	295.0351514	(2008 EM)
54527	1.65561952	0.426084373	24.9130466	309.4482185	153.6948229	23.3016214	(2008 EN)
55400	1.18798821	0.468812516	16.1725831	258.035732	158.734559	357.7342897	(2008 EO)
55400	0.8424496	0.259780772	15.8350076	21.4249268	348.1597523	169.1251229	(2008 EP)
55400	1.75377317	0.458380077	2.7235257	35.4917895	168.7172295	356.2129661	(2008 EQ)
55400	1.21491181	0.25670552	9.4073147	167.0624867	144.655759	157.0817639	(2008 ER)
55400	2.30340828	0.753245113	9.0164873	164.4397476	134.5097539	212.116074	(2008 ES)
54527	1.40362434	0.231624013	20.7718229	223.6940541	340.8855175	328.7638015	(2008 EH1)
55400	2.08327559	0.528964313	38.8150144	78.8535982	337.5063722	10.7884072	(2008 EJ1)
55400	1.5434829	0.5571945	39.3923513	256.2194236	162.9063967	124.4602116	(2008 EK1)
55400	0.94465411	0.071561826	44.8125002	20.0784649	321.2910886	0.8889684	(2008 EE5)
54530	1.96706835	0.640555056	3.9275033	300.7238797	139.0292544	19.2297817	(2008 ES5)
55400	0.95833655	0.083616336	7.4366579	234.8508769	93.4092756	1.8392865	(2008 EV5)
55400	2.00042517	0.455069455	2.5335474	134.3529833	21.9694746	305.7509181	(2008 EW5)
55400	1.36029819	0.391255344	3.388331	66.0562017	16.3204395	222.1809708	(2008 EX5)
55400	0.62652502	0.62648393	5.0689205	105.5335748	246.6077002	72.5050822	(2008 EY5)
55400	2.08792021	0.509228171	8.0795881	227.1775478	15.6978017	265.4693941	(2008 EZ5)
55400	1.72852199	0.479964574	13.1572337	38.0978629	177.7892055	359.056964	(2008 EL6)
54531	1.84564869	0.491766049	9.1662068	54.7601152	165.2058285	342.1931392	(2008 EM6)
55400	1.48274581	0.468760867	27.4156226	344.0778981	339.3829458	346.8818015	(2008 EN6)
55400	1.90318297	0.400240262	19.0910535	307.0166465	173.0637878	350.3482513	(2008 EO6)
55400	1.20942159	0.292850702	17.7299638	130.2624581	303.3362065	337.7639186	(2008 EP6)
55400	1.23839568	0.243317326	33.1433396	42.6842852	347.8160119	13.4476919	(2008 EM7)
55400	1.3197821	0.296133971	5.7305115	84.2995033	162.2105868	155.5330455	(2008 EP7)
55400	1.410539	0.222685609	5.9686639	65.2611319	142.5098257	127.0346785	(2008 EQ7)
55400	1.48682721	0.623965399	2.2460875	80.6333336	323.7868272	170.8682752	(2008 ER7)
55400	1.42303011	0.138257285	18.1077412	82.7957133	357.1579286	215.1687969	(2008 ET7)
55400	1.79722391	0.448576366	9.3070903	4.8250285	168.7069391	352.4990901	(2008 EZ7)
54535	0.95961185	0.677274478	1.8078588	145.9786431	225.127461	97.7594485	(2008 EA8)
54533	1.85837543	0.360168749	23.3088175	120.9853942	353.8299116	25.1913806	(2008 EB8)
55400	2.19272304	0.548976306	7.7327968	2.710127	169.7513391	261.2000809	(2008 ED8)
55400	1.05916516	0.079806315	0.4241622	335.9243913	129.4330585	118.9529304	(2008 EA9)
55400	1.5628177	0.217157853	21.3527092	251.2763272	341.7750873	24.6604985	(2008 EB9)
55400	1.32496284	0.527720514	9.9719862	249.5892549	180.5868715	238.6635845	(2008 EE9)
55400	2.14614459	0.600030492	6.6355347	76.5824254	152.9273677	256.5712708	(2008 EF9)
54535	1.40933329	0.388224588	2.8046995	280.5575574	326.2404736	321.9058719	(2008 EG9)
54536	1.85424182	0.312147197	40.6040423	212.2927849	345.7149974	346.0674592	(2008 EJ9)
55400	1.9597968	0.851597207	9.3982584	181.6827964	229.7392957	333.03215	(2008 EM9)
55400	0.61595472	0.304866036	28.262983	181.8147729	100.9836714	194.3874106	(2008 EA32)
55400	1.96650983	0.413980927	5.3785135	47.8972603	182.4410176	277.3335368	(2008 EB32)
54536	2.03948681	0.648809579	1.8739283	98.0280096	356.2338518	16.139948	(2008 EC32)
54536	1.62646017	0.521733813	1.7327104	112.2804597	349.1708556	22.2092464	(2008 EF32)
55400	1.60089859	0.429934893	4.8292607	134.1722311	350.0541392	78.2612888	(2008 EG32)
54537	1.42346319	0.099920048	33.1638395	68.3307551	166.6443262	299.1309806	(2008 EE68)
54530	1.56776554	0.592731175	11.2639036	95.2896535	166.1542563	329.8601539	(2008 EJ68)
54530	1.77839152	0.505282073	4.9527007	129.7493974	344.2145708	15.7450027	(2008 EK68)
54531	1.21022786	0.191525059	0.5773238	341.5459488	148.9246786	24.2105701	(2008 EL68)
54533	1.53121829	0.574550642	4.7460194	266.6286421	350.7056056	332.2720565	(2008 EM68)
54537	1.48869562	0.650133264	3.0456821	171.4869792	229.4891051	47.0109889	(2008 EU68)
55400	1.4595756	0.284403212	3.2652751	288.8406724	191.3421607	150.3241684	(2008 EV68)
55400	0.74504567	0.759987041	19.8032767	198.9505771	175.5209486	342.8708304	(2008 EY68)
55400	2.75275031	0.618847394	24.796537	178.2012329	93.3444585	167.5745578	(2008 EC69)
55400	2.88704285	0.749496542	36.2792276	172.7328286	149.8932726	149.6180286	(2008 ED69)
54537	2.58166317	0.617578695	13.1032953	205.7616492	350.3603408	355.2268582	(2008 EV84)
54538	1.75439494	0.584369855	5.3568504	82.9656655	170.5606462	335.9405406	(2008 EW84)
55400	2.34151604	0.551098468	15.3657999	31.8507256	174.7186283	227.9085908	(2008 EX84)
55400	1.03048601	0.174834735	4.3332566	260.5059852	174.5966819	169.3470007	(2008 EY84)
55400	1.01087158	0.151263811	13.1590587	268.2330494	169.5355454	194.2708061	(2008 EZ84)
54539	1.26189492	0.45388689	10.800749	104.6142865	171.8517313	307.4524501	(2008 EB85)
54539	3.15825892	0.736290147	55.6990016	272.0540792	169.0357321	13.2615981	(2008 EC85)
54538	1.50193646	0.348904171	4.8308004	204.4853264	352.6018324	348.7111239	(2008 ED85)
55400	1.21712144	0.385524714	6.5353605	270.7570733	7.5146677	212.3666096	(2008 EE85)
54539	2.08326356	0.540657689	4.8415966	144.2833465	355.2835907	9.0535644	(2008 EF85)
54539	1.5984956	0.399004385	20.5994101	316.4974322	172.0666899	19.3226516	(2008 EG85)
54539	1.12582566	0.265731252	25.1981214	301.0782703	352.3178099	269.1534244	(2008 EH85)
55400	1.21021661	0.261216253	6.6709245	302.1009716	169.3165078	315.2167096	(2008 EJ85)
55400	1.37883924	0.275253892	6.5885397	165.37728	355.0240803	171.3855435	(2008 EK85)
54540	1.92034175	0.562789775	2.2974485	310.5751416	161.5691774	16.7526627	(2008 EL85)
55400	1.99545898	0.717679448	8.0356849	33.2273085	46.9113285	318.4667964	(2008 EM85)
55400	1.57158296	0.176020974	20.3959112	12.1681885	176.5199686	64.0898916	(2008 ER90)
55400	2.40567886	0.477914006	8.5290089	196.7753275	68.9816041	207.0069471	(2008 EZ97)
55400	1.97014109	0.470860802	20.4696842	14.5126741	178.6138274	299.7099748	(2008 FB)
55400	1.51582783	0.344691382	5.4384502	349.9119318	170.7280638	100.3023157	(2008 FC)
54552	1.7496696	0.408154664	13.0751614	350.7661649	181.5910875	3.838644	(2008 FE)
55400	1.7923235	0.676397257	39.3298783	308.3826122	358.7022552	300.0923413	(2008 FG)
54557	1.5862506	0.505271622	3.465177	264.1024363	5.2025466	331.2678907	(2008 FH)
54554	2.37010563	0.565825379	13.0064975	315.8279219	187.5102828	11.2663585	(2008 FJ)
54554	1.91828678	0.574805064	3.0250148	300.543913	182.834291	17.268506	(2008 FK)
54553	1.87517215	0.471691655	10.0245509	311.7767003	189.0265397	15.8562431	(2008 FM)
55400	1.89443302	0.595877064	44.6826658	54.9656484	50.6190316	348.6791589	(2008 FN)
55400	1.24070143	0.275901143	0.7393623	141.2011767	336.0596396	285.4454294	(2008 FO)
55400	2.59636572	0.891455698	1.9190782	123.5971361	187.0998784	189.7876403	(2008 FP)
55400	1.42371612	0.309933986	19.4678386	97.2562064	7.2160279	179.0047287	(2008 FE5)
54556	2.27702412	0.965133358	2.6209597	19.9117864	15.3110611	12.1259655	(2008 FF5)
54554	1.9596469	0.519865414	0.7558515	51.4511029	179.4169139	347.9196511	(2008 FH5)
55400	2.13837892	0.545208545	13.4757349	359.6140144	160.7390603	275.4243481	(2008 FW5)
55400	1.63948234	0.358388398	13.6593264	226.3936337	42.7650991	358.3302469	(2008 FN6)
55400	1.29467049	0.147116046	5.1706983	209.996941	21.0708348	177.051467	(2008 FS6)
55400	2.13863021	0.425369148	13.587158	52.1198729	42.0045479	332.0609566	(2008 FT6)
55400	1.32376377	0.569115607	12.8242758	129.0324479	192.9324817	135.5351261	(2008 FU6)
55400	2.26731118	0.634836351	6.4995221	34.3896854	80.2387742	259.2898857	(2008 FW6)
55400	0.92341703	0.126344875	11.1300321	324.7559519	10.0126048	81.6001313	(2008 FX6)
55400	1.81298045	0.386871287	25.5503953	106.70087	10.1598812	13.6661323	(2008 FY6)
55400	1.13350239	0.291028271	0.4659298	359.8584588	99.7695364	27.5452627	(2008 FJ7)
55400	1.88776075	0.393353129	1.4324124	251.434399	346.9968788	303.0594727	(2008 FK7)
54559	2.08012285	0.514493184	2.0878508	119.2733522	41.7302411	10.1082975	(2008 FL7)
55400	1.19759193	0.776763057	21.7583302	292.7461052	32.0614729	225.7691673	(2008 GD)
55400	1.27186096	0.208883424	9.9312443	95.3139897	39.4701627	255.6266897	(2008 GE)
55400	1.50043761	0.337529579	22.9741822	97.974348	187.0666744	31.3047223	(2008 GF)
54559	1.37530925	0.815114207	20.861766	286.5249037	111.0940022	50.2534185	(2008 GG)
54560	2.53820484	0.770157568	2.0769955	131.8600138	321.4107799	14.6455183	(2008 GH)
55400	1.96322741	0.470874635	4.839315	192.8198736	256.7775639	349.4831467	(2008 GJ)
54561	1.68133939	0.574898923	8.5541152	272.3682065	191.7042121	27.8901945	(2008 GK)
54560	1.70862893	0.375049177	4.8816904	159.265326	14.2644162	8.7843942	(2008 GQ)
54560	1.75095709	0.443184485	3.147705	224.6289333	17.0762021	342.7917821	(2008 GR)
54561	2.7306623	0.609265619	30.1014448	177.5819002	15.6468414	0.3652736	(2008 GV)
55400	2.27503888	0.4845039	2.621289	108.9006656	144.5608805	215.8187375	(2008 GX)
55400	2.29548008	0.612429662	5.0291106	93.7787786	184.5896831	215.9462577	(2008 GD1)
55400	1.65151199	0.247820117	6.7174638	312.839634	129.756125	126.0803951	(2008 GE1)
55400	1.22941948	0.465279198	1.4214012	276.2067896	16.498216	202.6199365	(2008 GF1)
54563	1.85880707	0.373244376	16.8354505	193.9276897	16.7866201	354.3919971	(2008 GF2)
55400	1.58725647	0.277936705	13.0173604	0.1666995	198.7750346	51.9957305	(2008 GG2)
54566	2.12420511	0.579950062	11.2636913	64.2002204	189.7429228	345.4560361	(2008 GK2)
55400	1.123283	0.128867131	5.1702365	235.6439996	16.5612644	289.1804742	(2008 GL2)
55400	1.05192436	0.157248946	4.0962813	278.2624196	195.1114737	111.0693443	(2008 GM2)
55400	1.171802	0.392387444	4.3554355	277.9373933	18.7506163	236.7846161	(2008 GP3)
54570	2.17815479	0.522945683	25.451087	142.0821442	356.2178233	12.4702708	(2008 GQ3)
55400	1.53253275	0.311421221	1.3633883	113.0802508	130.6092257	50.6701344	(2008 GR3)
55400	0.85460617	0.374594377	28.7446148	187.3465323	196.9051089	131.3093707	(2008 GS3)
55400	2.42794889	0.510126842	13.0668348	2.4613358	181.9633259	223.3360797	(2008 GU3)
55400	2.39664381	0.604814984	72.9139421	72.9701969	208.6761773	203.354077	(2008 GV3)
54566	1.88903372	0.476775992	9.5388528	25.031639	196.8682901	352.9044436	(2008 GX3)
55400	2.57088247	0.512784482	16.9448667	150.8881335	15.7666923	204.4555998	(2008 GY3)
54566	2.0617287	0.489365391	1.0640265	168.2254957	34.3634084	359.4606179	(2008 GZ3)
55400	1.7703682	0.669183313	6.317188	0.6249895	83.1149977	35.1343778	(2008 GA4)
55400	1.379377	0.272355798	30.1305717	328.8843011	199.5454061	164.2438275	(2008 GB4)
55400	0.89379947	0.202115039	6.8870472	220.7424138	198.8625718	17.726878	(2008 GL20)
55400	1.89295333	0.490738302	2.2479404	160.5831453	119.6400032	285.2027792	(2008 GO20)
55400	1.9595177	0.441474966	32.6629715	93.0666143	31.5242768	328.9546933	(2008 GP20)
55400	1.92334717	0.412542614	5.6132394	349.5459094	203.5734279	310.0016167	(2008 GU20)
55400	2.00909498	0.622576187	18.1718684	182.1986566	146.936576	232.2776014	(2008 GV20)
55400	2.38494233	0.611318543	1.7700519	120.1931575	43.4377748	229.1746609	(2008 GW20)
55400	1.45983305	0.414245064	1.499858	305.7019755	192.3014286	132.3776553	(2008 GB21)
55400	1.90728709	0.416025044	9.5311489	166.6148595	27.0377248	313.5596738	(2008 GX21)
55400	1.07266966	0.378422031	1.8690724	259.6020304	197.767744	78.7509036	(2008 GY21)
55400	2.85471177	0.574369184	2.9402645	72.6174367	163.8562274	162.4301967	(2008 GA110)
55400	1.83776212	0.326760822	36.1203348	315.0854997	203.6124334	349.321524	(2008 GB110)
55400	1.09114478	0.154206479	13.9820958	142.6116649	206.518274	227.1269584	(2008 GC110)
55400	1.02238553	0.254344909	5.3518999	100.8839029	213.2240415	350.8371706	(2008 GD110)
55400	2.067251	0.396273749	3.8892527	153.5000786	53.6396157	272.9201677	(2008 GE110)
55400	1.27477013	0.578970416	13.8098091	348.695196	38.9349598	357.4941594	(2008 GF110)
55400	1.27287733	0.280673027	29.2460804	248.6457186	205.9410575	301.050404	(2008 GH110)
55400	1.55920482	0.821392678	13.5965996	29.1132761	38.4993884	86.7647938	(2008 GJ110)
54571	1.82491846	0.46407145	1.7220577	347.2744568	182.7140076	12.4570655	(2008 GE128)
55400	2.2662394	0.95014187	9.7942475	185.3507408	215.2813956	252.0103189	(2008 HE)
55400	2.108583	0.509004983	5.9428072	197.5870969	43.2135532	256.2906477	(2008 HG)
55400	1.36616998	0.355709736	16.318203	115.9286004	196.7342787	92.5555906	(2008 HH)
55400	1.63209576	0.406524326	0.9272971	204.0687004	47.5044373	12.4380785	(2008 HJ)
54583	2.40068601	0.554844211	17.4601989	191.9769232	34.2612241	357.0006361	(2008 HK)
54582	4.30724472	0.801502805	45.8017759	225.0475099	95.0943246	354.3230071	(2008 HL)
55400	2.58307274	0.960785952	10.6068639	248.9409492	129.1747916	181.7622454	(2008 HW1)
54583	2.20539636	0.584797411	6.8208817	47.592498	212.7848539	348.7051663	(2008 HX1)
54583	1.63050816	0.43413915	24.6086155	108.3999788	33.9103893	30.4541272	(2008 HY1)
55400	1.94619949	0.674466264	31.5438186	310.9994824	31.7036568	246.3977753	(2008 HZ1)
54584	1.76490815	0.404586074	1.3503804	314.2121572	215.724721	19.5610432	(2008 HA2)
54587	1.67664493	0.37837511	0.6920645	167.8995557	41.9925914	4.0178526	(2008 HB2)
55400	1.2437022	0.522696023	45.502403	142.9834766	211.8217826	131.3634342	(2008 HC2)
55400	1.46893445	0.446464096	2.9570083	255.4221524	40.5267631	58.4091899	(2008 HD2)
55400	2.02491616	0.459131764	9.4917482	187.0259145	38.8926808	276.4677323	(2008 HE2)
55400	1.69756405	0.745928062	14.5420081	153.6898779	208.8597853	320.8820293	(2008 HF2)
55400	1.1313675	0.335714308	52.0100576	223.7471161	222.0979454	56.1422176	(2008 HD3)
55400	2.6076559	0.718807675	30.9593386	130.6605647	210.5036323	154.3928016	(2008 HE3)
54588	1.84571197	0.473524589	18.2312562	134.0751774	45.4658935	13.2149757	(2008 HJ3)
55400	2.89399862	0.65942053	13.8082593	126.6163186	208.242118	128.4958156	(2008 HO3)
55400	1.35589136	0.262371802	1.7854954	334.8778259	211.7508545	167.1846602	(2008 HQ3)
55400	2.41354624	0.660372449	3.9162868	60.2389662	228.8002063	200.6130035	(2008 HR3)
55400	1.35097562	0.225919703	8.177008	4.5967926	227.8346538	141.3692565	(2008 HS3)
54588	1.41470105	0.229674974	16.7096499	138.4318748	36.1177879	27.8133	(2008 HT4)
54600	1.0967808	0.078187396	1.3220729	339.636079	222.9982813	26.8593671	(2008 HU4)
55400	1.42621512	0.277883393	20.8170007	249.4346815	224.0681069	189.2934431	(2008 HV4)
55400	1.72047641	0.354514645	35.1453558	1.5460251	26.1170579	176.4421908	(2008 HY37)
55400	1.48476249	0.134296854	17.5939472	21.0887262	45.5399377	230.4578173	(2008 HA38)
55400	1.85061292	0.491633814	1.0254281	208.6813916	103.3476326	281.663187	(2008 HB38)
54589	1.27988775	0.480988075	1.5016008	272.0821465	213.5041628	42.3380466	(2008 HC38)
55400	1.38957972	0.155171156	6.9437266	59.5620297	203.31316	101.9679841	(2008 HE66)
55400	1.04512976	0.463057129	2.5025985	58.1560826	47.9152661	89.8265072	(2008 JC)
55400	0.98384804	0.093249848	6.965068	316.8369624	39.1805003	333.4055177	(2008 JE)
55400	1.90740167	0.392716605	19.8139634	235.656891	90.7693467	245.8362927	(2008 JF)
55400	1.05212051	0.296213777	7.9064154	242.2441759	128.863767	254.655365	(2008 JG)
55400	1.74270439	0.378408818	44.5688362	219.9605957	72.0428298	316.3504872	(2008 JJ)
55400	1.07661894	0.803350666	31.9702238	158.7272632	216.4853107	294.604904	(2008 JN)
55400	1.50862344	0.54527111	5.3674411	194.7192513	276.9314882	103.380768	(2008 JO)
55400	1.54680662	0.648739905	18.3693553	307.1703501	31.2265569	7.7345408	(2008 JP)
55400	1.01647997	0.108013739	13.7234491	259.6334464	220.7170594	150.8579326	(2008 JQ)
55400	2.24810242	0.524757872	10.7256037	175.596181	65.6815001	232.023322	(2008 JU2)
55400	2.083031	0.519322055	3.1866263	138.4062023	48.5281882	276.2144642	(2008 JV2)
54600	2.45065365	0.630020834	8.7377895	141.273122	36.3151113	13.984005	(2008 JW2)
55400	2.15768751	0.544613422	0.8993994	155.6210841	40.245287	258.932376	(2008 JL3)
55400	2.65757339	0.648872967	24.2293134	69.6985554	219.0056418	166.1353755	(2008 JZ7)
55400	2.31648939	0.503542602	24.2656601	231.0752496	62.7095732	213.2181918	(2008 JA8)
55400	2.00447802	0.795589345	4.9688411	349.5219411	117.1161132	300.3079875	(2008 JO14)
55400	1.85461129	0.618296411	10.7178596	206.3139517	129.1353942	281.2067383	(2008 JP14)
55400	2.46108423	0.518442403	14.5185945	22.2694271	204.0066918	200.6276165	(2008 JQ14)
55400	1.64581768	0.375254713	7.8573058	333.1567113	231.3197133	25.8400348	(2008 JR14)
55400	2.01634653	0.416037398	14.0880391	304.2275417	198.9490935	317.3573203	(2008 JT19)
55400	0.98558254	0.248184298	7.2480537	310.615613	142.1842861	192.6121869	(2008 JV19)
55400	1.67897556	0.629139224	17.3585513	289.365508	56.6365385	323.786014	(2008 JW19)
55400	1.02206885	0.59198003	22.4895249	27.6995495	64.9634883	115.7329388	(2008 JM20)
55400	1.03829645	0.106628454	0.5497957	281.9325573	225.8464159	98.9246539	(2008 JL24)
55400	1.80018483	0.291070116	26.6552222	142.8355131	132.8917303	322.0450133	(2008 JO24)
55400	1.24883913	0.277443957	1.1530166	125.2601066	41.4576286	244.9472719	(2008 JP24)
54600	1.36923614	0.30931061	5.1903624	301.7343427	231.693131	32.6369547	(2008 JM26)
55400	1.39431236	0.177625276	16.8127445	96.509929	230.769131	49.2122954	(2008 JR26)
55400	2.15328246	0.508979539	7.1990503	200.460199	73.5708272	237.519119	(2008 JS26)
55400	2.37301032	0.759392302	10.9135745	345.0919634	3.8466406	198.6121353	(2008 JY30)
55400	2.58292856	0.529086719	25.4600297	91.7369322	161.1085937	198.4978846	(2008 JZ30)
54601	1.89590898	0.464719789	4.208449	140.643116	66.5822019	8.8746544	(2008 JD33)
55400	2.57159937	0.587517662	3.880885	158.361331	112.5041788	181.7141903	(2008 JT35)
54615	2.14457688	0.736168543	14.6748829	269.8502611	73.3246335	344.2661389	(2008 KO)
55400	1.10064578	0.789822494	59.8310702	344.9721206	62.4644595	200.2979165	(2008 KP)
55400	1.52761533	0.3176551	12.4893533	262.5860391	87.9635392	343.1530659	(2008 KQ)
55400	0.97436894	0.15692435	25.4914918	152.7740725	246.0885752	302.6609558	(2008 KS)
55400	1.01561336	0.08636807	1.9904557	105.9132685	241.4566347	306.1269185	(2008 KT)
55400	0.84952513	0.411693515	5.0549655	347.4890419	67.1451908	117.0043364	(2008 KV2)
55400	1.44499278	0.693836625	37.396239	128.7123839	248.0640057	40.7074407	(2008 KW2)
55400	2.3953895	0.551849942	5.029324	176.6196829	74.5326542	207.687843	(2008 KX2)
55400	1.83972117	0.45304841	8.3819607	194.1634012	142.7529952	269.7046553	(2008 KZ5)
54616	1.18516736	0.334305053	5.9968949	117.5578185	234.3905519	292.843411	(2008 KA6)
54622	1.66560392	0.446266828	22.0691485	245.7734811	69.6596734	335.2558845	(2008 KB6)
54616	1.3538907	0.43931759	11.8054126	265.6660504	72.1912859	318.805812	(2008 KC6)
55400	1.3102286	0.44333095	24.1354688	127.7806459	262.8906261	88.850135	(2008 KD6)
54618	1.68535108	0.519719766	3.4238095	224.1625276	113.7752367	334.5958557	(2008 KE6)
54617	2.32621116	0.553136436	5.769834	159.7184454	64.1002649	6.1616508	(2008 KF6)
55400	1.70816354	0.528996663	5.2730002	245.9254614	89.4754837	315.6467086	(2008 KN11)
55400	2.78305116	0.581859978	26.8156315	164.1164219	73.024681	169.0380888	(2008 KB12)
55400	1.70391996	0.389051186	21.0458408	116.627092	227.0357241	294.0652402	(2008 KV28)
55400	2.23002684	0.574515804	1.6697328	143.938361	162.1523359	216.2620471	(2008 LA)
54622	2.4772564	0.611814617	4.3091529	211.4734879	80.1053481	352.4424201	(2008 LB)
54624	2.13187908	0.527360501	8.6190948	207.9686737	81.9452481	350.5514721	(2008 LC)
55400	0.89189209	0.154610234	6.5416349	201.4283409	250.9077746	346.2943726	(2008 LD)
54619	2.23765298	0.532061178	6.2076877	189.9666257	94.0420277	351.2656778	(2008 LE)
54621	1.01912152	0.516772923	25.0074953	304.3100078	78.8139359	287.0273581	(2008 LC2)
55400	0.85437231	0.228883433	3.0553441	336.9845966	86.1798844	89.1469391	(2008 LG2)
55400	0.97918959	0.275855972	5.7616552	249.0104166	249.490954	157.7360152	(2008 LH2)
55400	2.14106426	0.421582961	7.8148016	260.5047387	36.4189684	231.8368827	(2008 LN16)
55400	1.70640974	0.737626995	7.2645983	17.7824259	142.1200823	2.0939152	(2008 LQ16)
55400	2.08703514	0.62380469	4.6867137	121.0641057	237.2760558	229.7293442	(2008 LV16)
55400	1.06603606	0.103311161	29.6895356	347.8894499	98.015102	156.9640589	(2008 LW16)
55400	2.62026543	0.606277323	7.7214511	291.910504	69.3043641	156.4367495	(2008 MZ)
55400	0.783372	0.820356897	5.6926274	108.6217111	352.6737995	180.8896291	(2008 MG1)
55400	2.69534122	0.582034524	7.9782623	13.6639549	304.3140101	154.1114001	(2008 MH1)
55400	1.37635125	0.24757924	37.2267366	244.0387932	106.1535604	61.6076885	(2008 MN1)
54650	1.88755331	0.564191704	3.7803136	243.3539837	105.518468	339.9165878	(2008 MP1)
55400	1.3921719	0.25666337	2.3235354	162.2905573	108.7283198	96.4711978	(2008 MQ1)
55400	2.27381171	0.464793647	5.6215571	32.1716449	313.0796496	201.5898765	(2008 MR1)
55400	1.89620771	0.43613151	40.7739543	56.5356559	296.3601557	256.1791146	(2008 MU1)
54650	2.25471437	0.648807161	1.985921	199.3626239	12.6253255	14.7882158	(2008 MV1)
55400	1.42754219	0.363846356	20.4037853	278.5299769	115.2779513	11.1305486	(2008 MB5)
55400	0.96198497	0.302471681	9.9195886	52.8592812	104.8358863	152.8193594	(2008 NA)
55400	2.45812237	0.55503368	20.4687982	75.8569823	283.231052	176.2328263	(2008 NB)
55400	2.73230462	0.538218354	10.912559	18.5036047	290.4864494	163.6512343	(2008 NU)
55400	1.31921886	0.20671972	0.5980756	26.0296888	258.2486618	126.6363941	(2008 NX)
55400	2.41863214	0.804560218	14.2477162	208.3474834	308.5408463	205.70944	(2008 NS1)
55400	2.78873009	0.672362734	11.6690493	206.7309504	36.431755	161.6843056	(2008 NO3)
55400	1.00482975	0.334626672	1.4359585	329.0428688	77.7668461	287.8845092	(2008 NP3)
54667	2.45193068	0.581916509	27.1763531	155.302793	109.3896548	9.2446279	(2008 NQ3)
55400	2.46853022	0.53030786	7.4359817	0.8428178	299.3908616	185.7235677	(2008 OM)
55400	1.46070781	0.207799774	30.4453041	5.5100649	320.7841658	30.1938474	(2008 ON)
55400	2.10455624	0.701021635	5.4907647	253.3384944	306.3055073	258.906036	(2008 OO)
55400	2.42610643	0.617071742	9.3309005	314.1121507	304.3663896	198.9979419	(2008 OO1)
55400	1.20630922	0.277571818	29.7345763	281.3292369	304.8914656	229.8944484	(2008 OX1)
55400	2.38107169	0.574437799	15.2937257	307.5873518	286.4463179	216.4255153	(2008 OV2)
55400	1.04765126	0.601896998	6.6397067	251.8284147	220.325962	193.9878632	(2008 OX2)
55400	2.64026578	0.622717381	1.104934	153.3790907	129.8351072	170.6450863	(2008 OY2)
55400	2.1417668	0.501030303	9.0422771	140.4542014	134.1938039	238.1729996	(2008 OA6)
55400	0.92288588	0.199123553	21.846257	295.8312645	177.6430225	351.6629673	(2008 OC6)
55400	1.90554543	0.646017979	7.0451325	72.7150502	137.4423313	295.6211772	(2008 OS7)
55400	1.13573036	0.314296963	1.7768574	93.1280326	124.7201411	282.6385981	(2008 OT7)
55400	2.09928471	0.44799914	8.4376683	206.2513279	129.7577677	225.021413	(2008 OM8)
54683	1.6480174	0.354480034	5.159414	183.6596022	130.8435908	0.2126656	(2008 ON8)
55400	2.05119595	0.50658849	6.3541345	344.6838474	302.0546361	248.7965198	(2008 OO8)
55400	2.20676265	0.677306915	5.2298758	37.3302046	186.3164841	238.340656	(2008 OP8)
55400	2.30641975	0.464514924	1.5954372	189.2813601	134.5516509	200.9698267	(2008 OQ8)
55400	1.60278795	0.250953511	8.1589584	0.2053984	322.2102012	341.0440643	(2008 OX8)
55400	3.21745412	0.756596051	13.5075714	238.1249656	203.0679495	91.7241515	(2008 OB9)
54682	1.15299684	0.249661079	29.2934153	266.5946906	310.6938975	65.9154931	(2008 OC9)
55400	1.60135249	0.648069159	19.1223299	288.1441081	133.6008934	317.767401	(2008 OS9)
55400	1.16159099	0.160416166	7.1081863	242.8527672	131.293641	158.7457028	(2008 ON10)
55400	2.21761579	0.815567192	5.9019107	46.5015951	144.0557328	241.6867727	(2008 ON13)
55400	2.16891583	0.506833882	4.4517412	7.2255822	300.8898148	223.2064091	(2008 PE1)
54687	1.36103519	0.494439626	2.7566326	284.0685364	129.6918067	321.2365903	(2008 PF1)
54682	1.36013492	0.334575338	10.7655185	241.7768048	135.2984878	329.4954423	(2008 PG1)
55400	2.45903113	0.572413233	6.4074684	170.9230476	133.4826849	185.392555	(2008 PF2)
55400	1.1386575	0.042325955	8.9550942	67.550986	325.1224597	145.5849914	(2008 PG2)
55400	2.12757534	0.461252655	5.9827851	238.4096456	89.9486696	223.7167662	(2008 PH3)
54687	1.77670645	0.76026016	11.3688838	347.9684582	89.6281478	334.7844093	(2008 PJ3)
54685	1.8920229	0.598468279	17.0862455	108.9903041	122.8353524	23.3114708	(2008 PK3)
55400	2.27937071	0.445079575	5.4742668	352.913409	355.1723048	193.6258649	(2008 PL3)
55400	1.16123188	0.272782509	2.7018503	294.7062162	117.7188015	138.6827077	(2008 PW4)
54686	1.53485527	0.369892425	39.8342679	253.3555788	137.9008147	322.2259995	(2008 PG7)
55400	2.91341819	0.559407967	35.6246006	247.9117062	341.3171964	176.5125667	(2008 PH9)
55400	2.5456403	0.661846397	4.7692846	135.0723419	115.3624586	186.281668	(2008 PJ9)
54687	1.63665189	0.724461415	27.3911796	108.0193824	318.487723	335.6505093	(2008 PK9)
55400	0.94306467	0.509772238	3.3053156	75.3915572	19.0563519	322.5421327	(2008 PR9)
